player_name,draft_year_x,height,wingspan,vertical,lane_agility,sprint_time,draft_year_y,gp,ts_pct,usg_pct,BPM
ty jerome,2019,76.25,76.0,26.0,11.21,3.4,2019.0,48,0.488,0.205,-0.7
ty jerome,2019,76.25,76.0,26.0,11.21,3.4,2019.0,48,0.488,0.205,-2.3
ty jerome,2019,76.25,76.0,26.0,11.21,3.4,2019.0,45,0.594,0.147,-3.7
ty jerome,2019,76.25,76.0,26.0,11.21,3.4,2019.0,45,0.594,0.147,-0.7
ty jerome,2019,76.25,76.0,26.0,11.21,3.4,2019.0,45,0.594,0.147,-2.3
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,57,0.586,0.151,0.3
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,57,0.586,0.151,-0.2
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,57,0.586,0.151,2.7
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,60,0.563,0.1639999999999999,0.3
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,60,0.563,0.1639999999999999,-0.2
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,60,0.563,0.1639999999999999,2.7
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,66,0.625,0.1669999999999999,0.3
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,66,0.625,0.1669999999999999,-0.2
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,66,0.625,0.1669999999999999,2.7
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,42,0.617,0.2019999999999999,0.3
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,42,0.617,0.2019999999999999,-0.2
cameron johnson,2019,79.0,82.0,30.5,10.52,3.26,2019.0,42,0.617,0.2019999999999999,2.7
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,12,0.614,0.242,2.2
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,12,0.614,0.242,-4.3
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,12,0.614,0.242,-10.1
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,12,0.614,0.242,-1.3
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,39,0.486,0.168,2.2
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,39,0.486,0.168,-4.3
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,39,0.486,0.168,-10.1
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,39,0.486,0.168,-1.3
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,4,0.381,0.107,2.2
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,4,0.381,0.107,-4.3
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,4,0.381,0.107,-10.1
mfiondu kabengele,2019,80.75,87.0,28.0,11.21,3.25,2019.0,4,0.381,0.107,-1.3
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.505,0.131,-3.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.505,0.131,-2.7
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.505,0.131,-1.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.589,0.135,-3.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.589,0.135,-2.7
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,48,0.589,0.135,-1.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,42,0.575,0.155,-3.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,42,0.575,0.155,-2.7
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,42,0.575,0.155,-1.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,54,0.555,0.158,-3.5
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,54,0.555,0.158,-2.7
nassir little,2019,76.5,85.25,31.0,12.15,3.24,2019.0,54,0.555,0.158,-1.5
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,41,0.545,0.123,-1.5
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,41,0.545,0.123,-0.2
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,41,0.545,0.123,-0.6
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,67,0.603,0.144,-1.5
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,67,0.603,0.144,-0.2
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,67,0.603,0.144,-0.6
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.5720000000000001,0.157,-1.5
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.5720000000000001,0.157,-0.2
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.5720000000000001,0.157,-0.6
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.619,0.149,-1.5
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.619,0.149,-0.2
terance mann,2019,76.75,79.75,32.5,11.51,3.3,2019.0,81,0.619,0.149,-0.6
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,48,0.505,0.131,-2.1
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,48,0.505,0.131,-2.0
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,48,0.505,0.131,-0.5
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,52,0.5,0.123,-2.1
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,52,0.5,0.123,-2.0
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,52,0.5,0.123,-0.5
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,71,0.579,0.12,-2.1
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,71,0.579,0.12,-2.0
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,71,0.579,0.12,-0.5
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,7,0.4479999999999999,0.121,-2.1
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,7,0.4479999999999999,0.121,-2.0
cody martin,2019,76.75,82.25,28.0,10.44,3.32,2019.0,7,0.4479999999999999,0.121,-0.5
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,16,0.574,0.131,-3.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,16,0.574,0.131,-3.2
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,16,0.574,0.131,-2.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,47,0.5539999999999999,0.1689999999999999,-3.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,47,0.5539999999999999,0.1689999999999999,-3.2
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,47,0.5539999999999999,0.1689999999999999,-2.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,55,0.595,0.152,-3.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,55,0.595,0.152,-3.2
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,55,0.595,0.152,-2.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,80,0.557,0.165,-3.3
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,80,0.557,0.165,-3.2
jalen mcdaniels,2019,80.25,84.25,29.5,11.54,3.32,2019.0,80,0.557,0.165,-2.3
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,15,0.471,0.165,-3.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,15,0.471,0.165,-2.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,15,0.471,0.165,0.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,42,0.528,0.206,-3.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,42,0.528,0.206,-2.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,42,0.528,0.206,0.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,62,0.581,0.205,-3.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,62,0.581,0.205,-2.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,62,0.581,0.205,0.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,65,0.527,0.238,-3.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,65,0.527,0.238,-2.8
jaylen nowell,2019,75.25,79.25,32.0,10.76,3.23,2019.0,65,0.527,0.238,0.8
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,5,0.595,0.102,2.4
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,5,0.595,0.102,-7.1
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,5,0.595,0.102,-2.8
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,37,0.4479999999999999,0.115,2.4
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,37,0.4479999999999999,0.115,-7.1
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,37,0.4479999999999999,0.115,-2.8
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,21,0.521,0.141,2.4
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,21,0.521,0.141,-7.1
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,21,0.521,0.141,-2.8
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,35,0.5539999999999999,0.081,2.4
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,35,0.5539999999999999,0.081,-7.1
kz okpala,2019,79.25,85.75,30.5,10.88,3.38,2019.0,35,0.5539999999999999,0.081,-2.8
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,10,0.512,0.146,-4.3
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,10,0.512,0.146,-1.7
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,10,0.512,0.146,-7.9
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,54,0.517,0.095,-4.3
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,54,0.517,0.095,-1.7
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,54,0.517,0.095,-7.9
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,16,0.265,0.095,-4.3
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,16,0.265,0.095,-1.7
miye oni,2019,76.25,82.75,30.5,11.71,3.17,2019.0,16,0.265,0.095,-7.9
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,60,0.5710000000000001,0.207,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,60,0.5710000000000001,0.207,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,60,0.5710000000000001,0.207,-0.5
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,40,0.561,0.2339999999999999,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,40,0.561,0.2339999999999999,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,40,0.561,0.2339999999999999,-0.5
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,58,0.612,0.174,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,58,0.612,0.174,-2.7
eric paschall,2019,78.0,83.75,33.0,11.63,3.3,2019.0,58,0.612,0.174,-0.5
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,57,0.4539999999999999,0.2,-6.6
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,57,0.4539999999999999,0.2,-0.5
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,57,0.4539999999999999,0.2,1.0
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,51,0.581,0.246,-6.6
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,51,0.581,0.246,-0.5
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,51,0.581,0.246,1.0
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,76,0.598,0.252,-6.6
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,76,0.598,0.252,-0.5
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,76,0.598,0.252,1.0
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,82,0.573,0.282,-6.6
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,82,0.573,0.282,-0.5
jordan poole,2019,75.5,78.75,28.0,10.59,3.27,2019.0,82,0.573,0.282,1.0
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,50,0.535,0.2019999999999999,-3.8
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,50,0.535,0.2019999999999999,-3.5
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,50,0.535,0.2019999999999999,-1.6
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,26,0.528,0.247,-3.8
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,26,0.528,0.247,-3.5
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,26,0.528,0.247,-1.6
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,61,0.531,0.239,-3.8
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,61,0.531,0.239,-3.5
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,61,0.531,0.239,-1.6
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,59,0.565,0.239,-3.8
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,59,0.565,0.239,-3.5
kevin porter jr.,2019,76.0,81.0,27.0,10.82,3.14,2019.0,59,0.565,0.239,-1.6
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,3,0.0,0.071,-15.4
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,3,0.0,0.071,-3.3
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,3,0.0,0.071,0.6
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,61,0.555,0.171,-15.4
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,61,0.555,0.171,-3.3
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,61,0.555,0.171,0.6
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,45,0.607,0.185,-15.4
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,45,0.607,0.185,-3.3
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,45,0.607,0.185,0.6
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,42,0.497,0.173,-15.4
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,42,0.497,0.173,-3.3
isaiah roby,2019,79.25,85.0,32.5,10.63,3.25,2019.0,42,0.497,0.173,0.6
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,33,0.502,0.118,-5.5
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,33,0.502,0.118,-5.4
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,38,0.5379999999999999,0.143,-5.5
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,38,0.5379999999999999,0.143,-5.4
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,37,0.5870000000000001,0.139,-5.5
admiral schofield,2019,76.0,81.75,30.0,10.77,3.37,2019.0,37,0.5870000000000001,0.139,-5.4
marial shayok,2019,76.5,84.25,29.5,11.16,3.37,2019.0,4,0.4,0.243,-13.0
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,11,0.381,0.2319999999999999,-7.5
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,11,0.381,0.2319999999999999,0.3
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,11,0.381,0.2319999999999999,-7.7
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,11,0.381,0.2319999999999999,-8.1
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,11,0.381,0.2319999999999999,-5.4
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,26,0.541,0.204,-7.5
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,26,0.541,0.204,0.3
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,26,0.541,0.204,-7.7
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,26,0.541,0.204,-8.1
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,26,0.541,0.204,-5.4
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,3,0.357,0.15,-7.5
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,3,0.357,0.15,0.3
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,3,0.357,0.15,-7.7
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,3,0.357,0.15,-8.1
tremont waters,2019,69.5,74.25,30.5,10.76,3.07,2019.0,3,0.357,0.15,-5.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.336,0.107,-7.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.336,0.107,-5.0
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.336,0.107,-4.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,20,0.547,0.18,-7.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,20,0.547,0.18,-5.0
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,20,0.547,0.18,-4.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.647,0.15,-7.4
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.647,0.15,-5.0
quinndary weatherspoon,2019,75.0,81.0,31.0,11.57,3.16,2019.0,11,0.647,0.15,-4.4
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,69,0.505,0.1119999999999999,-2.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,69,0.505,0.1119999999999999,-3.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,69,0.505,0.1119999999999999,-0.4
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,63,0.546,0.12,-2.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,63,0.546,0.12,-3.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,63,0.546,0.12,-0.4
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,77,0.635,0.123,-2.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,77,0.635,0.123,-3.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,77,0.635,0.123,-0.4
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,79,0.605,0.128,-2.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,79,0.605,0.128,-3.7
grant williams,2019,77.75,81.75,26.0,10.83,3.33,2019.0,79,0.605,0.128,-0.4
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,31,0.5670000000000001,0.14,-1.7
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,31,0.5670000000000001,0.14,-1.7
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,50,0.519,0.115,-1.7
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,50,0.519,0.115,-1.7
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,3,0.833,0.182,-1.7
dylan windler,2019,78.25,82.0,29.0,10.7,3.3,2019.0,3,0.833,0.182,-1.7
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.516,0.238,-6.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.516,0.238,-1.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.516,0.238,-0.2
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.516,0.238,0.5
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.609,0.171,-6.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.609,0.171,-1.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.609,0.171,-0.2
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,38,0.609,0.171,0.5
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,50,0.586,0.1639999999999999,-6.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,50,0.586,0.1639999999999999,-1.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,50,0.586,0.1639999999999999,-0.2
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,50,0.586,0.1639999999999999,0.5
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,66,0.609,0.148,-6.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,66,0.609,0.148,-1.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,66,0.609,0.148,-0.2
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,66,0.609,0.148,0.5
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,72,0.612,0.143,-6.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,72,0.612,0.143,-1.3
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,72,0.612,0.143,-0.2
grayson allen,2018,75.0,79.25,32.5,10.31,3.15,2018.0,72,0.612,0.143,0.5
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,2,0.21,0.24,-12.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,2,0.21,0.24,-0.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,2,0.21,0.24,-12.6
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,5,0.902,0.096,-12.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,5,0.902,0.096,-0.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,5,0.902,0.096,-12.6
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,15,0.382,0.172,-12.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,15,0.382,0.172,-0.7
kostas antetokounmpo,2018,81.0,86.25,29.5,12.48,3.21,2018.0,15,0.382,0.172,-12.6
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-3.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-1.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-0.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-5.0
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-1.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.489,0.14,-2.6
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-3.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-1.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-0.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-5.0
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-1.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,44,0.539,0.156,-2.6
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-3.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-1.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-0.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-5.0
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-1.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,30,0.518,0.144,-2.6
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-3.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-1.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-0.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-5.0
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-1.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,59,0.578,0.144,-2.6
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-3.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-1.4
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-0.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-5.0
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-1.9
keita bates-diop,2018,79.25,87.25,30.5,11.2,3.17,2018.0,67,0.609,0.165,-2.6
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,74,0.469,0.113,-3.3
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,74,0.469,0.113,-1.2
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,74,0.469,0.113,-0.1
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,74,0.469,0.113,0.7
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,58,0.518,0.159,-3.3
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,58,0.518,0.159,-1.2
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,58,0.518,0.159,-0.1
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,58,0.518,0.159,0.7
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,65,0.604,0.157,-3.3
bruce brown,2018,75.5,81.0,32.5,11.11,3.2,2018.0,65,0.604,0.157,-1.2
